taxonKey	canonicalName	year	obs	native_obs	ncells	native_ncells	kingdomKey	classKey	class	kingdom
3633319	Tordylium maximum	2012	2	94	2	9	6	220	Magnoliopsida	Plantae
3633319	Tordylium maximum	2013	2	103	2	9	6	220	Magnoliopsida	Plantae
3633319	Tordylium maximum	2014	2	242	1	9	6	220	Magnoliopsida	Plantae
3633319	Tordylium maximum	2015	5	141	1	9	6	220	Magnoliopsida	Plantae
3633319	Tordylium maximum	2016	1	205	1	9	6	220	Magnoliopsida	Plantae
3633319	Tordylium maximum	2017	2	176	1	9	6	220	Magnoliopsida	Plantae
3636471	Hydrocotyle novae-zeelandiae	2013	1	60	1	2	6	220	Magnoliopsida	Plantae
3636471	Hydrocotyle novae-zeelandiae	2014	0	54	0	2	6	220	Magnoliopsida	Plantae
3636471	Hydrocotyle novae-zeelandiae	2015	0	94	0	2	6	220	Magnoliopsida	Plantae
3636471	Hydrocotyle novae-zeelandiae	2016	1	99	1	3	6	220	Magnoliopsida	Plantae
3636471	Hydrocotyle novae-zeelandiae	2017	2	135	2	3	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1951	1	12	1	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1952	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1953	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1954	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1955	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1956	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1957	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1958	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1959	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1960	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1961	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1962	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1963	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1964	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1965	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1966	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1967	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1968	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1969	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1970	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1971	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1972	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1973	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1974	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1975	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1976	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1977	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1978	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1979	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1980	0	17	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1981	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1982	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1983	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1984	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1985	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1986	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1987	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1988	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1989	0	2	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1990	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1991	0	9	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1992	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1993	0	12	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1994	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1995	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1996	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1997	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1998	0	3	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	1999	0	37	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2000	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2001	0	33	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2002	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2003	0	19	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2004	0	1	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2005	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2006	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2007	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2008	0	6	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2009	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2010	0	42	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2011	0	0	0	0	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2012	0	7	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2013	0	7	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2014	0	7	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2015	0	15	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2016	0	8	0	1	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	2017	0	4	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1979	1	174	1	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1980	0	119	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1981	0	3	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1982	0	0	0	0	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1983	0	1	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1984	0	2	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1985	0	0	0	0	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1986	0	0	0	0	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1987	0	96	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1988	0	28	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1989	0	4	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1990	0	0	0	0	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1991	0	42	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1992	0	28	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1993	1	20	1	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1994	0	3	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1995	0	0	0	0	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1996	0	46	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1997	0	3	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1998	0	6	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	1999	0	38	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2000	0	32	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2001	0	2	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2002	0	34	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2003	0	60	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2004	1	63	1	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2005	0	21	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2006	0	7	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2007	0	1	0	1	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2008	0	67	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2009	0	14	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2010	0	19	0	2	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2011	0	30	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2012	0	20	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2013	0	23	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2014	0	65	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2015	0	33	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2016	0	53	0	3	6	220	Magnoliopsida	Plantae
3639326	Bupleurum croceum	2017	0	114	0	3	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2009	3	13	3	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2010	2	13	1	6	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2011	7	99	2	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2012	3	109	2	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2013	8	97	3	6	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2014	5	157	3	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2015	0	344	0	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2016	2	322	1	7	6	220	Magnoliopsida	Plantae
3640194	Ridolfia segetum	2017	0	118	0	7	6	220	Magnoliopsida	Plantae
3642339	Chaerophyllum byzantinum	2017	3	72	1	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2010	1	5	1	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2011	0	5	0	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2012	0	8	0	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2013	5	0	2	0	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2014	0	3	0	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2015	0	3	0	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2016	0	73	0	1	6	220	Magnoliopsida	Plantae
3642531	Chaerophyllum aureum	2017	0	2	0	1	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2008	1	1	1	1	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2009	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2010	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2011	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2012	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2013	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2014	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2015	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2016	0	0	0	0	6	220	Magnoliopsida	Plantae
3645346	Philadelphus virginalis	2017	0	0	0	0	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2009	1	1	1	1	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2010	0	3	0	1	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2011	1	1	1	1	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2012	0	0	0	0	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2013	1	0	1	0	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2014	0	0	0	0	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2015	0	0	0	0	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2016	0	3	0	1	6	220	Magnoliopsida	Plantae
3646556	Pterostyrax hispidus	2017	0	0	0	0	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2008	1	1335	1	162	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2009	0	5819	0	216	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2010	20	3872	19	217	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2011	27	4391	26	227	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2012	20	6151	19	228	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2013	15	6322	15	229	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2014	34	7711	27	232	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2015	79	9138	55	235	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2016	71	10277	54	233	6	220	Magnoliopsida	Plantae
3663237	Cornus sanguinea australis	2017	164	16631	57	239	6	220	Magnoliopsida	Plantae
3663772	Oenothera moravica	2017	3	86	3	3	6	220	Magnoliopsida	Plantae
3664287	Oenothera casimiri	2017	1	0	1	0	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2007	1	3	1	2	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2008	0	21	0	6	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2009	1	233	1	4	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2010	0	68	0	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2011	0	71	0	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2012	0	124	0	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2013	0	173	0	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2014	2	197	2	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2015	1	399	1	6	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2016	0	236	0	5	6	220	Magnoliopsida	Plantae
3664589	Oenothera lindheimeri	2017	1	331	1	5	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1972	1	353	1	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1973	0	18	0	1	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1974	0	49	0	5	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1975	0	9	0	1	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1976	0	0	0	0	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1977	0	141	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1978	1	0	1	0	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1979	0	94	0	2	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1980	0	110	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1981	0	0	0	0	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1982	0	129	0	8	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1983	0	0	0	0	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1984	0	39	0	2	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1985	0	129	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1986	0	115	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1987	0	61	0	3	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1988	0	219	0	7	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1989	0	18	0	3	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1990	0	15	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1991	0	185	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1992	0	37	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1993	0	175	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1994	0	14	0	2	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1995	0	70	0	2	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1996	0	35	0	5	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1997	0	277	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1998	0	258	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	1999	0	78	0	3	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2000	0	59	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2001	0	59	0	7	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2002	2	309	2	8	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2003	0	30	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2004	0	58	0	4	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2005	0	18	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2006	1	82	1	5	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2007	0	123	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2008	0	176	0	6	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2009	1	244	1	10	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2010	0	179	0	12	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2011	1	321	1	11	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2012	1	350	1	13	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2013	0	142	0	13	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2014	1	262	1	11	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2015	0	266	0	12	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2016	4	316	4	14	6	220	Magnoliopsida	Plantae
3664677	Oenothera subterminalis	2017	7	287	5	13	6	220	Magnoliopsida	Plantae
3665817	Oenothera rubricauloides	2017	1	125	1	1	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2010	1	19	1	2	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2011	0	91	0	2	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2012	0	144	0	3	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2013	0	286	0	3	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2014	1	40	1	3	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2015	0	21	0	3	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2016	1	66	1	3	6	220	Magnoliopsida	Plantae
3665866	Oenothera rubricalyx	2017	0	71	0	3	6	220	Magnoliopsida	Plantae
3665940	Oenothera royfraseri	2016	1	96	1	1	6	220	Magnoliopsida	Plantae
3665940	Oenothera royfraseri	2017	0	491	0	1	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2008	1	76	1	3	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2009	1	0	1	0	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2010	0	0	0	0	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2011	5	1	5	1	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2012	0	1	0	1	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2013	0	0	0	0	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2014	0	74	0	3	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2015	0	2	0	1	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2016	1	5	1	1	6	220	Magnoliopsida	Plantae
3666323	Epilobium dodonaei	2017	1	10	1	1	6	220	Magnoliopsida	Plantae
3666449	Oenothera fruticosa glauca	2017	1	4	1	1	6	220	Magnoliopsida	Plantae
3667238	Oenothera paradoxa	2017	1	116	1	1	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	2013	3	150	3	19	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	2014	13	170	11	19	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	2015	5	212	5	19	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	2016	6	314	6	19	6	220	Magnoliopsida	Plantae
3678256	Cuscuta lupuliformis	2017	3	344	3	19	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2008	1	0	1	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2009	0	0	0	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2010	0	0	0	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2011	0	0	0	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2012	0	0	0	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2013	0	2	0	1	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2014	0	1	0	1	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2015	0	0	0	0	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2016	0	1	0	1	6	220	Magnoliopsida	Plantae
3678949	Calystegia pulchra	2017	0	1	0	1	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1980	2	132	2	2	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1981	0	168	0	2	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1982	0	180	0	2	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1983	1	3	1	3	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1984	1	52	1	3	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1985	1	180	1	4	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1986	1	89	1	6	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1987	5	355	4	6	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1988	1	166	1	5	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1989	1	89	1	6	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1990	0	18	0	4	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1991	1	56	1	5	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1992	0	136	0	6	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1993	0	91	0	5	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1994	0	56	0	1	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1995	0	4	0	2	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1996	0	175	0	5	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1997	0	977	0	9	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1998	0	198	0	7	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	1999	0	61	0	7	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2000	0	84	0	7	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2001	0	68	0	7	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2002	0	46	0	3	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2003	0	36	0	5	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2004	0	60	0	3	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2005	0	10	0	3	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2006	0	84	0	4	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2007	1	88	1	4	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2008	0	17	0	4	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2009	1	118	1	15	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2010	3	132	3	17	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2011	7	91	7	14	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2012	2	125	2	15	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2013	0	194	0	13	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2014	1	258	1	16	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2015	0	440	0	15	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2016	2	375	2	15	6	220	Magnoliopsida	Plantae
3686235	Staphylea pinnata	2017	4	499	4	15	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2010	2	752	2	47	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2011	3	948	2	51	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2012	2	1044	2	52	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2013	1	1224	1	52	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2014	22	1669	21	56	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2015	13	2010	12	55	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2016	11	2171	9	56	6	220	Magnoliopsida	Plantae
3690997	Cardamine occulta	2017	21	2552	12	56	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2000	1	60	1	4	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2001	0	21	0	4	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2002	0	12	0	1	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2003	0	26	0	3	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2004	0	43	0	5	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2005	0	75	0	5	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2006	0	134	0	6	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2007	0	22	0	3	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2008	0	33	0	3	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2009	0	44	0	6	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2010	0	34	0	6	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2011	0	32	0	4	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2012	1	56	1	5	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2013	0	118	0	5	6	220	Magnoliopsida	Plantae
3711564	Hypericum inodorum	2014	2	477	2	5	6	220	Magnoliopsida	Plantae
