taxonKey	year	obs	native_obs	ncells	native_ncells	fit	ucl	lcl	em1	em2	em	em_status	growth	method
3098912	1955	0	151	0	4	2.220446049250313e-16	88761188293576.48	2.220446049250313e-16	1	-1	2	2	2.3183496056172928	correct_baseline
3098912	1956	0	52	0	3	2.220446049250313e-16	25479953063984.074	2.220446049250313e-16	1	-1	2	2	2.293049224930882	correct_baseline
3098912	1957	0	49	0	5	2.220446049250313e-16	7499096318594.049	2.220446049250313e-16	1	-1	2	2	2.2680204836739293	correct_baseline
3098912	1958	0	24	0	2	2.220446049250313e-16	2262840846632.2563	2.220446049250313e-16	1	-1	2	2	2.243260287201233	correct_baseline
3098912	1959	0	81	0	3	2.220446049250313e-16	700057732637.6318	2.220446049250313e-16	1	-1	2	2	2.218765572203163	correct_baseline
3098912	1960	0	57	0	4	2.220446049250313e-16	222048836079.16287	2.220446049250313e-16	1	-1	2	2	2.1945333068136725	correct_baseline
3098912	1961	0	3	0	2	2.220446049250313e-16	72210108996.64703	2.220446049250313e-16	1	-1	2	2	2.170560490421701	correct_baseline
3098912	1962	0	20	0	2	2.220446049250313e-16	24075895546.3599	2.220446049250313e-16	1	-1	2	2	2.146844151326919	correct_baseline
3098912	1963	0	8	0	1	2.220446049250313e-16	8230040742.948034	2.220446049250313e-16	1	-1	2	2	2.1233813432497266	correct_baseline
3098912	1964	0	19	0	3	2.220446049250313e-16	2884408595.689289	2.220446049250313e-16	1	-1	2	2	2.1001691406373078	correct_baseline
3098912	1965	0	4	0	2	2.220446049250313e-16	1036446904.3190932	2.220446049250313e-16	1	-1	2	2	2.077204633024726	correct_baseline
3098912	1966	0	50	0	3	2.220446049250313e-16	381832670.3039898	2.220446049250313e-16	1	-1	2	2	2.054484919621169	correct_baseline
3098912	1967	0	4	0	1	2.220446049250313e-16	144223215.50047785	2.220446049250313e-16	1	-1	2	2	2.032007103592393	correct_baseline
3098912	1968	0	0	0	0	2.220446049250313e-16	55851352.36292008	2.220446049250313e-16	1	-1	2	2	2.009768288353019	correct_baseline
3098912	1969	0	23	0	2	2.220446049250313e-16	22175277.59973894	2.220446049250313e-16	1	-1	2	2	1.9877655744360305	correct_baseline
