taxonKey	year	em_status	dr_1	dr_3	dr_4	dr_8
2706026	2016	2	FALSE	TRUE	FALSE	FALSE
2706209	2016	3	FALSE	TRUE	FALSE	TRUE
2706225	2016	1	FALSE	FALSE	FALSE	FALSE
2714453	2016	0	FALSE	FALSE	TRUE	FALSE
2714818	2016	0	FALSE	FALSE	TRUE	FALSE
2716226	2016	3	FALSE	TRUE	FALSE	TRUE
2716838	2016	1	FALSE	FALSE	FALSE	TRUE
2717402	2016	3	FALSE	TRUE	FALSE	TRUE
2717467	2016	2	FALSE	TRUE	FALSE	FALSE
2718302	2016	2	FALSE	TRUE	FALSE	FALSE
2718387	2016	1	FALSE	FALSE	FALSE	FALSE
2722051	2016	3	FALSE	TRUE	FALSE	TRUE
2722380	2016	1	FALSE	FALSE	FALSE	FALSE
2722515	2016	1	FALSE	FALSE	FALSE	FALSE
2722973	2016	1	FALSE	FALSE	FALSE	FALSE
2723271	2016	1	FALSE	FALSE	FALSE	FALSE
2726360	2016	1	FALSE	FALSE	FALSE	FALSE
2726538	2016	1	FALSE	FALSE	FALSE	FALSE
2726539	2016	1	FALSE	FALSE	FALSE	FALSE
2727875	2016	0	FALSE	FALSE	TRUE	FALSE
2728060	2016	1	FALSE	FALSE	FALSE	FALSE
2739071	2016	3	FALSE	TRUE	FALSE	TRUE
2747489	2016	1	FALSE	FALSE	FALSE	FALSE
2747564	2016	2	FALSE	TRUE	FALSE	FALSE
2747567	2016	2	FALSE	TRUE	FALSE	FALSE
2747939	2016	1	FALSE	FALSE	FALSE	FALSE
2749791	2016	1	FALSE	FALSE	FALSE	FALSE
2765156	2016	1	FALSE	FALSE	FALSE	FALSE
2765940	2016	3	FALSE	TRUE	FALSE	TRUE
2766030	2016	2	FALSE	TRUE	FALSE	FALSE
2767031	2016	0	FALSE	FALSE	TRUE	FALSE
2767229	2016	0	FALSE	FALSE	TRUE	FALSE
2767271	2016	1	FALSE	FALSE	FALSE	FALSE
2769493	2016	1	TRUE	FALSE	FALSE	TRUE
2772174	2016	3	FALSE	TRUE	FALSE	TRUE
2772666	2016	3	FALSE	TRUE	FALSE	TRUE
2772885	2016	3	FALSE	TRUE	FALSE	TRUE
2772958	2016	1	FALSE	FALSE	FALSE	FALSE
2774846	2016	1	FALSE	FALSE	FALSE	FALSE
2775530	2016	2	FALSE	TRUE	FALSE	FALSE
2775619	2016	2	FALSE	TRUE	FALSE	FALSE
2781103	2016	2	FALSE	TRUE	FALSE	FALSE
2855439	2016	1	FALSE	FALSE	FALSE	FALSE
2855823	2016	1	FALSE	FALSE	FALSE	FALSE
2856456	2016	3	FALSE	TRUE	FALSE	TRUE
2856457	2016	1	FALSE	FALSE	FALSE	TRUE
2857679	2016	1	FALSE	FALSE	FALSE	FALSE
2857697	2016	2	FALSE	TRUE	FALSE	FALSE
2859597	2016	3	FALSE	TRUE	FALSE	TRUE
2865501	2016	1	TRUE	FALSE	FALSE	TRUE
2865565	2016	2	FALSE	TRUE	FALSE	FALSE
2867614	2016	2	FALSE	TRUE	FALSE	FALSE
2867631	2016	2	FALSE	TRUE	FALSE	FALSE
2868827	2016	1	TRUE	FALSE	FALSE	TRUE
2869311	2016	2	FALSE	TRUE	FALSE	FALSE
2869597	2016	3	FALSE	TRUE	FALSE	TRUE
2870583	2016	2	FALSE	TRUE	FALSE	FALSE
2873994	2016	1	FALSE	FALSE	FALSE	FALSE
2874190	2016	1	FALSE	FALSE	FALSE	FALSE
2874199	2016	2	FALSE	TRUE	FALSE	FALSE
2874509	2016	1	FALSE	FALSE	FALSE	FALSE
2874515	2016	1	FALSE	FALSE	FALSE	FALSE
2874538	2016	0	FALSE	FALSE	TRUE	FALSE
2874569	2016	1	FALSE	FALSE	FALSE	FALSE
2874706	2016	2	FALSE	TRUE	FALSE	FALSE
2875968	2016	2	FALSE	TRUE	FALSE	FALSE
2876049	2016	2	FALSE	TRUE	FALSE	FALSE
2876571	2016	1	FALSE	FALSE	FALSE	FALSE
2876607	2016	2	FALSE	TRUE	FALSE	FALSE
2879098	2016	3	FALSE	TRUE	FALSE	TRUE
2879504	2016	2	FALSE	TRUE	FALSE	FALSE
2880539	2016	2	FALSE	TRUE	FALSE	FALSE
2880580	2016	2	FALSE	TRUE	FALSE	FALSE
2882443	2016	2	FALSE	TRUE	FALSE	FALSE
2882803	2016	1	FALSE	FALSE	FALSE	FALSE
2882849	2016	3	FALSE	TRUE	FALSE	TRUE
2888323	2016	3	FALSE	TRUE	FALSE	TRUE
2888579	2016	1	FALSE	FALSE	FALSE	FALSE
2888585	2016	2	FALSE	TRUE	FALSE	FALSE
2888625	2016	2	FALSE	TRUE	FALSE	FALSE
