nubKey	key	dataset_scientificname	datasetKey	scientificName	kingdom	taxonomicStatus	acceptedKey	accepted
4207003	134087580	Centaurea algeriensis Coss. & Durieu	9ff7d317-609b-4c08-bd86-3bc404b77c42	Centaurea algeriensis Durieu & Coss.	Plantae	SYNONYM	7399679	Centaurea diluta subsp. algeriensis (Coss. & Durieu) Marie
4210670	128538433	Hieracium lissolepium (Zahn) Roffey	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium lissolepium (Zahn) Roffey	Plantae	HETEROTYPIC_SYNONYM	6077961	Hieracium laevigatum subsp. lineatum (Dahlst.) Zahn
4210773	134087575	Carduus vivariensis Jord.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Carduus vivariensis Jord.	Plantae	SYNONYM	6076849	Carduus nigrescens subsp. vivariensis (Jord.) Bonnier & Layens
4210898	128538481	Hieracium lindii Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium lindii Wiinst.	Plantae	DOUBTFUL	NA	NA
4211074	134087626	Carduus x theriotii Rouy	9ff7d317-609b-4c08-bd86-3bc404b77c42	Carduus ×theriotii Rouy	Plantae	DOUBTFUL	NA	NA
4217250	134087450	Erigeron x flahaultianus Thell.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Erigeron flahaultianus Thell.	Plantae	SYNONYM	3146683	Erigeron sumatrensis Retz.
4218308	128538460	Hieracium greisdalense Keld ex Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium greisdalense Wiinst.	Plantae	HOMOTYPIC_SYNONYM	6080387	Hieracium levicaule subsp. greisdalense (Wiinst.) Zahn
4218319	128538402	Hieracium vulgatum Fr. em. Almq.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium vulgatum	Plantae	SYNONYM	8927961	Hieracium diaphanoides infrasubsp. group
4218368	128538458	Hieracium gratiosum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium gratiosum Wiinst.	Plantae	DOUBTFUL	NA	NA
4218536	128538464	Hieracium gracilidens Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium gracilidens Wiinst.	Plantae	DOUBTFUL	NA	NA
4219118	134087491	Hieracium glaucinum Jord. subsp. recensitum (Jord. ex Boreau) Gottschlich	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hieracium glaucinum subsp. recensitum (Jord. ex Boreau) Gottschl.	Plantae	HOMOTYPIC_SYNONYM	4247311	Hieracium recensitum Jord. ex Boreau
4220664	128538452	Hieracium foensianum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium foensianum Wiinst.	Plantae	DOUBTFUL	NA	NA
4222162	128538479	Hieracium eustictiforme Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium eustictiforme Wiinst.	Plantae	DOUBTFUL	NA	NA
4225077	128538451	Hieracium dentex Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium dentex Wiinst.	Plantae	DOUBTFUL	NA	NA
4226043	128538445	Hieracium cruentifolium Dahlst. & Lüb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium cruentifolium Dahlst. & Lübeck	Plantae	HOMOTYPIC_SYNONYM	6298676	Lachenalii lachenalii subsp. cruentifolium (Dahlst. & Lübeck) Zahn
4227439	134087595	Cicerbita macrophylla (Willd.) Wallr. subsp. uralensis (Rouy) P.D. Sell	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cicerbita macrophylla subsp. uralensis (Rouy) P.D.Sell	Plantae	HOMOTYPIC_SYNONYM	4211590	Lactuca macrophylla subsp. uralensis (Rouy) N.Kilian & Greuter
4227990	128538435	Hieracium circulare Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium circulare Wiinst.	Plantae	DOUBTFUL	NA	NA
4228245	128538429	Hieracium chrysoprasium Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium chrysoprasium Wiinst.	Plantae	DOUBTFUL	NA	NA
4228531	139343819	Hypochoeris	87e99777-7f54-4209-9688-cbf7a9179ebe	Hypochoeris L.	Plantae	ACCEPTED	NA	NA
4230874	134087434	Doronicum x willdenowii (Rouy) A.W. Hill	9ff7d317-609b-4c08-bd86-3bc404b77c42	Doronicum willdenowii (Rouy) A.W.Hill	Plantae	SYNONYM	6077214	Doronicum plantagineum subsp. emarginatum (H.J.Coste) P.Fourn.
4233309	128538585	Pilosella cymosa ssp. cymosa var. pubescens (Lindblom) T. Tyler	87e99777-7f54-4209-9688-cbf7a9179ebe	Pilosella cymosa var. pubescens (Lindbl.) T. Tyler	Plantae	ACCEPTED	NA	NA
4233568	128538407	Hieracium auriglandulum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium auriglandulum Wiinst.	Plantae	HOMOTYPIC_SYNONYM	6077998	Hieracium laevigatum subsp. auriglandulum (Wiinst.) Zahn
4233932	128538476	Hieracium atriceps Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium atriceps Wiinst.	Plantae	DOUBTFUL	NA	NA
4234333	128538591	Pilosella aurantiaca ssp. dimorpha (Norrlin ex Nägeli & Peter) T. Tyler	87e99777-7f54-4209-9688-cbf7a9179ebe	Pilosella aurantiaca subsp. dimorpha T.Tyler	Plantae	HOMOTYPIC_SYNONYM	3123663	Pilosella caespitosa (Dumort.) P.D.Sell & C.West
4234779	128538439	Hieracium argospathum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium argospathum Wiinst.	Plantae	DOUBTFUL	NA	NA
4235738	128538482	Hieracium wiinstedtii Keld ex Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium wiinstedtii Wiinst.	Plantae	DOUBTFUL	NA	NA
4236203	128538410	Hieracium altum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium altum Wiinst.	Plantae	DOUBTFUL	NA	NA
4236454	128538424	Hieracium virgultorum Jord.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium virgultorum Jord.	Plantae	HOMOTYPIC_SYNONYM	6081390	Hieracium sabaudum subsp. virgultorum (Jord.) Zahn
4236805	128538413	Hieracium alatipes Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium alatipes Wiinst.	Plantae	DOUBTFUL	NA	NA
4237322	128538418	Hieracium adenoceps Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium adenoceps Wiinst.	Plantae	DOUBTFUL	NA	NA
4238099	128538414	Hieracium turbinicephalum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium turbinicephalum Wiinst.	Plantae	DOUBTFUL	NA	NA
4239763	128538468	Hieracium tenellifrons Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium tenellifrons Wiinst.	Plantae	DOUBTFUL	NA	NA
4241001	128538432	Hieracium subrectum Jord. ex Boreau	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium subrectum Boreau	Plantae	HETEROTYPIC_SYNONYM	6081418	Hieracium sabaudum subsp. rigidicaule (Sudre) Zahn
4241068	128538438	Hieracium subprolatescens Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium subprolatescens Wiinst.	Plantae	DOUBTFUL	NA	NA
4241248	128538465	Hieracium subornatum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium subornatum Wiinst.	Plantae	HOMOTYPIC_SYNONYM	4224806	Hieracium diaphanoides subsp. neoornatum Gottschl.
4242178	128538467	Hieracium subaustrinum Keld et Wiinst. ex Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium subaustrinum Keld & Wiinst.	Plantae	HOMOTYPIC_SYNONYM	6298673	Lachenalii lachenalii subsp. subaustrinum (Keld & Wiinst.) Zahn
4242854	128538494	Senecio aquaticus ssp. erraticus (Bertol.) Tourlet	87e99777-7f54-4209-9688-cbf7a9179ebe	Senecio aquaticus subsp. erraticus (Bertol.) Tourlet	Plantae	HETEROTYPIC_SYNONYM	5388617	Jacobaea erratica (Bertol.) Fourr.
4243464	134087493	Hieracium speciosum Willd. ex Hornem.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hieracium speciosum Hornem.	Plantae	DOUBTFUL	NA	NA
4244587	128538408	Hieracium semicreperum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium semicreperum Wiinst.	Plantae	DOUBTFUL	NA	NA
4244668	128538406	Hieracium segregatum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium segregatum Wiinst.	Plantae	DOUBTFUL	NA	NA
4245384	134087419	Crepis setosa Haller f.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Crepis setosa Haller f.	Plantae	DOUBTFUL	NA	NA
4245384	128538616	Crepis setosa Haller f.	87e99777-7f54-4209-9688-cbf7a9179ebe	Crepis setosa Haller f.	Plantae	DOUBTFUL	NA	NA
4247319	128538401	Hieracium rebildense Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium rebildense Wiinst.	Plantae	DOUBTFUL	NA	NA
4247879	134087384	Schkuhria pinnata (Lam.) O. Kuntze ex Thell. var. abrotanoides (Roth) Cabrera	9ff7d317-609b-4c08-bd86-3bc404b77c42	Schkuhria pinnata var. abrotanoides (Roth) Cabrera	Plantae	SYNONYM	3101235	Schkuhria pinnata (Lam.) Kuntze ex Thell.
4248384	128538430	Hieracium pseudotorticeps Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pseudotorticeps Wiinst.	Plantae	HOMOTYPIC_SYNONYM	6297855	Murorum murorum subsp. pseudotorticeps (Wiinst.) Zahn
4248928	128538441	Hieracium pseudojutlandicum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pseudojutlandicum Wiinst.	Plantae	DOUBTFUL	NA	NA
4249028	128538466	Hieracium pseudogratiosum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pseudogratiosum Wiinst.	Plantae	DOUBTFUL	NA	NA
4249072	128538399	Hieracium pseudogelertii Dahlst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pseudogelerti Dahlst.	Plantae	DOUBTFUL	NA	NA
4249098	128538405	Hieracium pseudofioniae Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pseudofioniae Wiinst.	Plantae	DOUBTFUL	NA	NA
4249843	128538473	Hieracium prolixum Norrl.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium prolixum Norrl.	Plantae	HETEROTYPIC_SYNONYM	6081505	Hieracium bifidum subsp. submaculosum (Dahlst.) Zahn
4250048	128538442	Hieracium pretiosum Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pretiosum Wiinst.	Plantae	DOUBTFUL	NA	NA
4250826	134087604	Centaurea x nemenyiana J. Wagner	9ff7d317-609b-4c08-bd86-3bc404b77c42	Centaurea nemenyiana J.Wagner	Plantae	DOUBTFUL	NA	NA
4251855	128538423	Hieracium piliceps Wiinst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium piliceps Wiinst.	Plantae	DOUBTFUL	NA	NA
4253112	128538478	Hieracium pediaeum Stenst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Hieracium pediaeum Stenstr.	Plantae	HOMOTYPIC_SYNONYM	6297876	Murorum murorum subsp. pediaeum (Stenstr.) Zahn
4255472	134087390	Rudbeckia amplexicaulis Vahl	9ff7d317-609b-4c08-bd86-3bc404b77c42	Rudbeckia amplexicaulis Vahl	Plantae	ACCEPTED	NA	NA
4259350	134089286	Tilia tomentosa Moench	9ff7d317-609b-4c08-bd86-3bc404b77c42	Tilia tomentosa Moench	Plantae	ACCEPTED	NA	NA
4270510	134088644	Agropyron cristatum (L.) Gaertn. subsp. pectinatum (Bieb.) Tzvelev	9ff7d317-609b-4c08-bd86-3bc404b77c42	Agropyron cristatum subsp. pectinatum (M.Bieb.) Tzvelev	Plantae	SYNONYM	2705196	Agropyron cristatum (L.) Gaertn.
4270675	134088486	Echinochloa muricata (Beauv.) Fernald var. muricata	9ff7d317-609b-4c08-bd86-3bc404b77c42	Echinochloa muricata var. muricata	Plantae	ACCEPTED	NA	NA
4270711	128539167	Carex pairaei F.W. Schultz	87e99777-7f54-4209-9688-cbf7a9179ebe	Carex pairaei F.W.Schultz	Plantae	SYNONYM	2722926	Carex muricata L.
4270881	128539020	Ruppia maritima var. maritima	87e99777-7f54-4209-9688-cbf7a9179ebe	Ruppia maritima var. maritima	Plantae	ACCEPTED	NA	NA
4271342	134089396	Daucus carota L. subsp. sativus (Hoffmann) Arcang.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Daucus carota subsp. sativus (Hoffm.) Arcangeli	Plantae	HETEROTYPIC_SYNONYM	7350944	Daucus carota subsp. sativus (Hoffm.) Schübl. & Martens
4271356	128536736	Heracleum sphondylium ssp. sibiricum (L.) Simonk.	87e99777-7f54-4209-9688-cbf7a9179ebe	Heracleum sphondylium subsp. sibiricum (L.) Simonk.	Plantae	SYNONYM	6027427	Heracleum sibiricum L.
4273897	128538521	Artemisia vulgaris var. vulgaris	87e99777-7f54-4209-9688-cbf7a9179ebe	Artemisia vulgaris var. vulgaris	Plantae	DOUBTFUL	NA	NA
4274694	128537534	Solanum dulcamara var. dulcamara	87e99777-7f54-4209-9688-cbf7a9179ebe	Solanum dulcamara var. dulcamara	Plantae	SYNONYM	2932737	Solanum dulcamara L.
4306054	128537705	Atriplex longipes ssp. praecox (Hülph.) Turesson	87e99777-7f54-4209-9688-cbf7a9179ebe	Atriplex longipes subsp. praecox (Hülph.) Turesson	Plantae	SYNONYM	3083666	Atriplex nudicaulis Boguslaw
4896863	134839903	Paulowniaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Paulowniaceae	Plantae	ACCEPTED	NA	NA
4898338	134839941	Montiaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Montiaceae	Plantae	ACCEPTED	NA	NA
4900406	134839925	Hypericaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Hypericaceae	Plantae	ACCEPTED	NA	NA
4909328	134839890	Altingiaceae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Altingiaceae	Plantae	ACCEPTED	NA	NA
4924408	139343795	Melilotus	87e99777-7f54-4209-9688-cbf7a9179ebe	Melilotus Mill.	Plantae	ACCEPTED	NA	NA
4925890	134087731	Acer tataricum L. subsp. ginnala (Maxim.) Wesm.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Acer tataricum subsp. ginnala (Maxim.) Wesmael	Plantae	ACCEPTED	NA	NA
4926336	134087538	Anaphalis margaritacea (L.) Benth.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Anaphalis margaritacea (L.) Benth. & Hook.f.	Plantae	DOUBTFUL	NA	NA
4926336	128538524	Anaphalis margaritacea (L.) Benth.	87e99777-7f54-4209-9688-cbf7a9179ebe	Anaphalis margaritacea (L.) Benth. & Hook.f.	Plantae	DOUBTFUL	NA	NA
4926515	128539368	Goodyera repens var. repens	87e99777-7f54-4209-9688-cbf7a9179ebe	Goodyera repens var. repens	Plantae	SYNONYM	2840931	Goodyera repens (L.) R.Br.
4926977	134087126	Catalpa x erubescens Carr.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Catalpa erubescens Carriere	Plantae	ACCEPTED	NA	NA
4928169	128536759	Daucus carota ssp. gummifer Hook. f.	87e99777-7f54-4209-9688-cbf7a9179ebe	Daucus carota subsp. gummifer (Syme) Hook. fil.	Plantae	ACCEPTED	NA	NA
4930155	134087208	Viburnum davidii Franch.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Viburnum davidii Franch.	Plantae	ACCEPTED	NA	NA
4930999	134089175	Amethystea caerulea L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Amethystea caerulea L.	Plantae	ACCEPTED	NA	NA
4932232	128539454	Dactylis glomerata ssp. lobata (Drejer) H. Lindb.	87e99777-7f54-4209-9688-cbf7a9179ebe	Dactylis glomerata subsp. lobata (Drejer) H.Lindb.	Plantae	ACCEPTED	NA	NA
4932431	134088443	Crithopsis delileana (Schult.) Roshev.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Crithopsis delileana (Schult.) Roshev.	Plantae	ACCEPTED	NA	NA
4932718	134088254	Taeniatherum caput-medusae (L.) Nevski var. caput-medusae	9ff7d317-609b-4c08-bd86-3bc404b77c42	Taeniatherum caput-medusae var. caput-medusae	Plantae	SYNONYM	2705666	Taeniatherum caput-medusae (L.) Nevski
4932863	134088514	Bromus carinatus Hook. & Arnott var. marginatus (Nees) Barkworth & Anderton	9ff7d317-609b-4c08-bd86-3bc404b77c42	Bromus carinatus var. marginatus (Nees ex Steud.) Barkworth & Anderton	Plantae	SYNONYM	2703686	Bromus marginatus Nees ex Steud.
4933624	134087489	Inula racemosa Hook.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Inula racemosa Hook.f.	Plantae	DOUBTFUL	NA	NA
4934102	134089071	Erodium salzmannii Delile	9ff7d317-609b-4c08-bd86-3bc404b77c42	Erodium salzmannii Del.	Plantae	SYNONYM	7258886	Erodium cicutarium subsp. cicutarium
4934105	134089091	Erodium manescavi Coss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Erodium manescavii Cosson	Plantae	ACCEPTED	NA	NA
4938153	134087188	Berberis x hybrido-gagnepainii J.V. Suringar	9ff7d317-609b-4c08-bd86-3bc404b77c42	Berberis ×hybridogagnepainii Suringar	Plantae	DOUBTFUL	NA	NA
4938160	134087200	Berberis gagnepainii C.K. Schneider	9ff7d317-609b-4c08-bd86-3bc404b77c42	Berberis gagnepainii C. K. Schneid.	Plantae	ACCEPTED	NA	NA
4938434	128537369	Rubus camptostachys G. Braun	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus camptostachys G. Braun	Plantae	ACCEPTED	NA	NA
4938436	128537373	Rubus lamprocaulos G. Braun	87e99777-7f54-4209-9688-cbf7a9179ebe	Rubus lamprocaulos G. Braun	Plantae	ACCEPTED	NA	NA
4938682	134088612	Larix x marschlinsii Coaz	9ff7d317-609b-4c08-bd86-3bc404b77c42	Larix ×marschlinsii Coaz	Plantae	ACCEPTED	NA	NA
4938682	128539675	Larix x marschlinsii Coaz	87e99777-7f54-4209-9688-cbf7a9179ebe	Larix ×marschlinsii Coaz	Plantae	ACCEPTED	NA	NA
4939668	134089315	Kitaibela vitifolia Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Kitaibela vitifolia Willd.	Plantae	ACCEPTED	NA	NA
5274858	134087720	Salvinia natans (L.) All.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Salvinia natans (L.) All.	Plantae	ACCEPTED	NA	NA
5274861	134087723	Salvinia auriculata Aubl.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Salvinia auriculata Aubl.	Plantae	ACCEPTED	NA	NA
5274951	128536263	Polypodium vulgare L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Polypodium vulgare L.	Plantae	ACCEPTED	NA	NA
5274964	134088178	Polypodium hesperium Maxon	9ff7d317-609b-4c08-bd86-3bc404b77c42	Polypodium hesperium Maxon	Plantae	ACCEPTED	NA	NA
5275012	128536260	Pteridium aquilinum (L.) Kuhn in Decken	87e99777-7f54-4209-9688-cbf7a9179ebe	Pteridium aquilinum (L.) Kuhn	Plantae	ACCEPTED	NA	NA
5275044	128536309	Athyrium filix-femina (L.) Roth	87e99777-7f54-4209-9688-cbf7a9179ebe	Athyrium filix-femina (L.) Roth	Plantae	ACCEPTED	NA	NA
5275110	128536273	Dryopteris cristata (L.) A.Gray	87e99777-7f54-4209-9688-cbf7a9179ebe	Dryopteris cristata (L.) A. Gray	Plantae	ACCEPTED	NA	NA
5275132	128536280	Dryopteris filix-mas (L.) Schott	87e99777-7f54-4209-9688-cbf7a9179ebe	Dryopteris filix-mas (L.) Schott	Plantae	ACCEPTED	NA	NA
5275149	128536276	Dryopteris carthusiana (Vill.) H.P. Fuchs	87e99777-7f54-4209-9688-cbf7a9179ebe	Dryopteris carthusiana (Vill.) H. P. Fuchs	Plantae	ACCEPTED	NA	NA
5275316	128536285	Thelypteris palustris Schott	87e99777-7f54-4209-9688-cbf7a9179ebe	Thelypteris palustris Schott	Plantae	ACCEPTED	NA	NA
5275398	134087981	Pteris vittata L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pteris vittata L.	Plantae	ACCEPTED	NA	NA
5275404	134087970	Pteris cretica L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pteris cretica L.	Plantae	ACCEPTED	NA	NA
5275415	134087980	Pteris multifida Poiret	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pteris multifida Poir.	Plantae	ACCEPTED	NA	NA
5284237	134087836	Cryptomeria japonica (L.f.) D. Don	9ff7d317-609b-4c08-bd86-3bc404b77c42	Cryptomeria japonica (Thunb. ex L. f.) D. Don	Plantae	ACCEPTED	NA	NA
5284517	128539666	Taxus baccata L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Taxus baccata L.	Plantae	ACCEPTED	NA	NA
5284524	128539668	Taxus cuspidata Siebold & Zucc.	87e99777-7f54-4209-9688-cbf7a9179ebe	Taxus cuspidata Siebold & Zucc.	Plantae	ACCEPTED	NA	NA
5284711	139344115	Picea	87e99777-7f54-4209-9688-cbf7a9179ebe	Picea D. Don ex Loudon, 1838	Plantae	DOUBTFUL	NA	NA
5284745	128539693	Picea glauca (Moench) Voss	87e99777-7f54-4209-9688-cbf7a9179ebe	Picea glauca (Moench) Voss	Plantae	ACCEPTED	NA	NA
5284809	128539689	Pinus nigra J.F. Arnold	87e99777-7f54-4209-9688-cbf7a9179ebe	Pinus nigra J.F. Arnold	Plantae	ACCEPTED	NA	NA
5284827	134088616	Picea sitchensis (Bong.) Carr.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Picea sitchensis (Bong.) Carrière	Plantae	ACCEPTED	NA	NA
5284827	128539691	Picea sitchensis (Bong.) Carrière	87e99777-7f54-4209-9688-cbf7a9179ebe	Picea sitchensis (Bong.) Carrière	Plantae	ACCEPTED	NA	NA
5284884	134088621	Picea abies (L.) Karst.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Picea abies (L.) H. Karst.	Plantae	ACCEPTED	NA	NA
5284884	128539692	Picea abies (L.) H. Karst.	87e99777-7f54-4209-9688-cbf7a9179ebe	Picea abies (L.) H. Karst.	Plantae	ACCEPTED	NA	NA
5284950	134088619	Picea omorika (Pancic) Purk.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Picea omorika (Pancic) Purk.	Plantae	ACCEPTED	NA	NA
5284982	134088583	Pinus strobus L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus strobus L.	Plantae	ACCEPTED	NA	NA
5285053	134088586	Pinus ponderosa Douglas ex P. Lawson & C. Lawson	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus ponderosa Douglas ex C. Lawson	Plantae	ACCEPTED	NA	NA
5285074	134088593	Pinus wallichiana A.B. Jacks	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus wallichiana A.B. Jacks.	Plantae	ACCEPTED	NA	NA
5285385	128539684	Pinus mugo Turra	87e99777-7f54-4209-9688-cbf7a9179ebe	Pinus mugo Turra	Plantae	ACCEPTED	NA	NA
5285565	134088614	Pinus pinaster Ait.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus pinaster Aiton	Plantae	ACCEPTED	NA	NA
5285635	134088585	Pinus rigida Mill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus rigida Mill.	Plantae	ACCEPTED	NA	NA
5285637	134088582	Pinus sylvestris L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Pinus sylvestris L.	Plantae	ACCEPTED	NA	NA
5285637	128539686	Pinus sylvestris L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Pinus sylvestris L.	Plantae	ACCEPTED	NA	NA
5285750	128539688	Pinus contorta Douglas ex Loudon	87e99777-7f54-4209-9688-cbf7a9179ebe	Pinus contorta Douglas ex Loudon	Plantae	ACCEPTED	NA	NA
5289423	128538937	Typha latifolia L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Typha latifolia L.	Plantae	ACCEPTED	NA	NA
5289461	128538936	Typha angustifolia L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Typha angustifolia L.	Plantae	ACCEPTED	NA	NA
5289490	134087846	Typha x provincialis A. Camus	9ff7d317-609b-4c08-bd86-3bc404b77c42	Typha provincialis A.Camus	Plantae	ACCEPTED	NA	NA
5289492	134087848	Typha minima Funck	9ff7d317-609b-4c08-bd86-3bc404b77c42	Typha minima Funck	Plantae	ACCEPTED	NA	NA
5289503	134087847	Typha laxmannii Lepech.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Typha laxmannii Lepech.	Plantae	ACCEPTED	NA	NA
5289579	134088576	Aira elegantissima Schur	9ff7d317-609b-4c08-bd86-3bc404b77c42	Aira elegantissima Schur	Plantae	ACCEPTED	NA	NA
5289582	128539599	Aira praecox L.	87e99777-7f54-4209-9688-cbf7a9179ebe	Aira praecox L.	Plantae	ACCEPTED	NA	NA
5289590	128539652	Vulpia myuros (L.) C.C. Gmel.	87e99777-7f54-4209-9688-cbf7a9179ebe	Vulpia myuros (L.) C.C.Gmel.	Plantae	ACCEPTED	NA	NA
5289597	134088222	Vulpia octoflora (Walter) Rydberg	9ff7d317-609b-4c08-bd86-3bc404b77c42	Vulpia octoflora (Walter) Rydb.	Plantae	ACCEPTED	NA	NA
5289598	128539653	Vulpia bromoides (L.) Gray	87e99777-7f54-4209-9688-cbf7a9179ebe	Vulpia bromoides (L.) Gray	Plantae	ACCEPTED	NA	NA
5289620	134088553	Chloris truncata R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chloris truncata R.Br.	Plantae	ACCEPTED	NA	NA
5289623	134088551	Chloris pectinata Benth.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chloris pectinata Benth.	Plantae	ACCEPTED	NA	NA
5289624	134088554	Chloris virgata Swartz	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chloris virgata Sw.	Plantae	ACCEPTED	NA	NA
5289629	134088552	Chloris ventricosa R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chloris ventricosa R.Br.	Plantae	ACCEPTED	NA	NA
5289631	134088548	Chloris divaricata R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	Chloris divaricata R.Br.	Plantae	ACCEPTED	NA	NA
5289642	128539426	Apera spica-venti (L.) P. Beauv.	87e99777-7f54-4209-9688-cbf7a9179ebe	Apera spica-venti (L.) P.Beauv.	Plantae	ACCEPTED	NA	NA
5289643	134088529	Apera interrupta (L.) Beauv.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Apera interrupta (L.) P.Beauv.	Plantae	ACCEPTED	NA	NA
5289666	134088329	Setaria faberi R.A.W. Herrmann s.l.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Setaria faberi R.A.W.Herrm.	Plantae	ACCEPTED	NA	NA
5289670	134088327	Setaria adhaerens (Forssk.) Chiov.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Setaria adhaerens (Forssk.) Chiov.	Plantae	SYNONYM	5289686	Setaria verticillata (L.) P.Beauv.
5289679	134088331	Setaria parviflora (Poiret) Kerguélen	9ff7d317-609b-4c08-bd86-3bc404b77c42	Setaria parviflora	Plantae	DOUBTFUL	NA	NA
5289684	134088336	Setaria viridis (L.) Beauv. s.l.	9ff7d317-609b-4c08-bd86-3bc404b77c42	Setaria viridis (L.) P.Beauv.	Plantae	ACCEPTED	NA	NA
